294	1000	11905
274	1000	12255
289	1000	11875
282	1000	12244
261	1000	11907
297	1000	12067
267	1000	12011
284	1000	11741
292	1000	12193
265	1000	11855
268	1000	12117
259	1000	12214
281	1000	12203
251	1000	11983
269	1000	12011
271	1000	12008
279	1000	11980
262	1000	11867
285	1000	12010
283	1000	12297
299	1000	12079
287	1000	11709
296	1000	11838
293	1000	12009
288	1000	12107
264	1000	11905
286	1000	11953
291	1000	12209
256	1000	12262
255	1000	12358
273	1000	12284
329	1000	12126
347	1000	12088
330	1000	12162
318	1000	11954
335	1000	11954
331	1000	12178
304	1000	11768
308	1000	12245
336	1000	11873
349	1000	12242
325	1000	12347
321	1000	12053
343	1000	11479
342	1000	12090
301	1000	12000
319	1000	12019
313	1000	12347
345	1000	11908
324	1000	12148
316	1000	11962
306	1000	12444
328	1000	11945
317	1000	12222
305	1000	12276
344	1000	12409
312	1000	12279
334	1000	12159
341	1000	11918
340	1000	11814
323	1000	11872
311	1000	11695
346	1000	11840
322	1000	11918
314	1000	11923
337	1000	12214
309	1000	12131
307	1000	11931
338	1000	11777
326	1000	12098
315	1000	11959
300	1000	11775
302	1000	11998
327	1000	11836
310	1000	12105
320	1000	12097
348	1000	12075
339	1000	12033
332	1000	12062
333	1000	11955
303	1000	11836
381	1000	12164
366	1000	12188
362	1000	11932
356	1000	12104
368	1000	12147
376	1000	12326
357	1000	11763
352	1000	12064
355	1000	11757
378	1000	11591
374	1000	12286
388	1000	12112
350	1000	11858
379	1000	12161
386	1000	12352
384	1000	12179
375	1000	12309
372	1000	12010
369	1000	12155
373	1000	11923
377	1000	11679
360	1000	11878
391	1000	12178
397	1000	12183
380	1000	12050
359	1000	12220
396	1000	11976
364	1000	12114
358	1000	12462
382	1000	12004
351	1000	11974
399	1000	12107
371	1000	11940
392	1000	12086
393	1000	12241
394	1000	11753
367	1000	11870
385	1000	11861
361	1000	11754
398	1000	12316
363	1000	12064
354	1000	12007
353	1000	12231
390	1000	11851
383	1000	12467
387	1000	11852
365	1000	12027
389	1000	11852
395	1000	11908
370	1000	12338
440	1000	12123
401	1000	11910
426	1000	12151
402	1000	11985
446	1000	11738
400	1000	12119
415	1000	12207
428	1000	11996
420	1000	12101
419	1000	12272
424	1000	11906
441	1000	12075
411	1000	11990
425	1000	11906
414	1000	12109
408	1000	11879
429	1000	12015
435	1000	12219
445	1000	11890
417	1000	12070
438	1000	12519
433	1000	11988
404	1000	11978
444	1000	12066
416	1000	12042
413	1000	11997
418	1000	12201
448	1000	12130
436	1000	12012
449	1000	12045
434	1000	11949
432	1000	12236
406	1000	12000
412	1000	11893
447	1000	12053
422	1000	11810
410	1000	12079
442	1000	12063
409	1000	11981
403	1000	11989
423	1000	11818
437	1000	11873
439	1000	12205
430	1000	12128
407	1000	12258
443	1000	11723
421	1000	11956
431	1000	11975
405	1000	12030
427	1000	11908
460	1000	11888
491	1000	12238
462	1000	12308
468	1000	12000
463	1000	11891
492	1000	11896
488	1000	12250
476	1000	11787
496	1000	12348
480	1000	12230
464	1000	12072
497	1000	12365
477	1000	12396
482	1000	11941
456	1000	11940
498	1000	12171
479	1000	11967
472	1000	11935
458	1000	12224
475	1000	12185
457	1000	12293
455	1000	11730
471	1000	12129
487	1000	12011
495	1000	12085
474	1000	12076
486	1000	11941
490	1000	11946
465	1000	12161
481	1000	12085
493	1000	11993
485	1000	12022
494	1000	12208
473	1000	11775
469	1000	12467
450	1000	12104
484	1000	12186
466	1000	11956
478	1000	12154
489	1000	12271
451	1000	12248
454	1000	12334
467	1000	12305
459	1000	12338
461	1000	11970
453	1000	12130
470	1000	12139
452	1000	12489
483	1000	12077
499	1000	12228
523	1000	11709
524	1000	11938
504	1000	12195
516	1000	12309
503	1000	12227
532	1000	12191
527	1000	12271
506	1000	11781
507	1000	11956
521	1000	12126
540	1000	12173
547	1000	12017
510	1000	12172
543	1000	12178
533	1000	12043
505	1000	12232
515	1000	12151
537	1000	11918
518	1000	12331
529	1000	12117
534	1000	11846
549	1000	12156
539	1000	11971
538	1000	12065
508	1000	11925
512	1000	12384
511	1000	12100
522	1000	12382
545	1000	12304
509	1000	11797
548	1000	11974
514	1000	12021
528	1000	11893
541	1000	12160
546	1000	12164
536	1000	12458
530	1000	12100
501	1000	12030
513	1000	12316
526	1000	12370
544	1000	12229
502	1000	12197
531	1000	12080
525	1000	12427
535	1000	12017
500	1000	12124
519	1000	12131
520	1000	12340
542	1000	12124
517	1000	11951
595	1000	12069
553	1000	12111
578	1000	12110
587	1000	12227
599	1000	12190
582	1000	12157
564	1000	12153
592	1000	11907
568	1000	12307
591	1000	12096
590	1000	12365
572	1000	11996
552	1000	11779
566	1000	12140
575	1000	12314
557	1000	12033
571	1000	11991
554	1000	11883
556	1000	12089
596	1000	12267
588	1000	12023
559	1000	12060
563	1000	11917
577	1000	12304
586	1000	11981
561	1000	12133
569	1000	12090
583	1000	12072
573	1000	12222
565	1000	12276
551	1000	11929
570	1000	12296
555	1000	12123
581	1000	11783
580	1000	12328
585	1000	12211
584	1000	12253
593	1000	11962
598	1000	11837
562	1000	12073
550	1000	12033
579	1000	12135
574	1000	12368
597	1000	12104
558	1000	12228
567	1000	12277
589	1000	12032
576	1000	11937
560	1000	12348
594	1000	11815
611	1000	11868
628	1000	11772
610	1000	11977
607	1000	12125
627	1000	12352
614	1000	11970
625	1000	11961
634	1000	11866
621	1000	11757
622	1000	12105
641	1000	12244
600	1000	12285
629	1000	12059
645	1000	12182
642	1000	11999
613	1000	12051
636	1000	12022
602	1000	12299
648	1000	11845
604	1000	12101
630	1000	12368
633	1000	12103
632	1000	12284
649	1000	11719
619	1000	12041
609	1000	11990
638	1000	12012
620	1000	12080
624	1000	11987
646	1000	12082
606	1000	12140
605	1000	12063
601	1000	12123
626	1000	11991
644	1000	12101
618	1000	12261
637	1000	12117
616	1000	12365
623	1000	12181
617	1000	12056
631	1000	12440
608	1000	12122
643	1000	12264
612	1000	12144
635	1000	11832
603	1000	12042
640	1000	11906
647	1000	12227
639	1000	12349
615	1000	11873
662	1000	12187
678	1000	11905
657	1000	11892
663	1000	11792
692	1000	11930
688	1000	11880
674	1000	12183
666	1000	12150
689	1000	12167
679	1000	12203
685	1000	11932
650	1000	11903
664	1000	12386
683	1000	12026
673	1000	12174
675	1000	12249
682	1000	12012
672	1000	12361
658	1000	12022
661	1000	12158
651	1000	12294
694	1000	12273
695	1000	12221
698	1000	11965
699	1000	11985
668	1000	12083
659	1000	12315
677	1000	11518
690	1000	12274
665	1000	12008
687	1000	11622
671	1000	12382
684	1000	11818
697	1000	12097
660	1000	12163
654	1000	12111
693	1000	12023
656	1000	12304
655	1000	12216
680	1000	12239
669	1000	12344
670	1000	11969
696	1000	11978
676	1000	12218
653	1000	11893
686	1000	11879
652	1000	12198
667	1000	11782
681	1000	11773
691	1000	12402
741	1000	11901
721	1000	11900
748	1000	12177
711	1000	12272
739	1000	12034
736	1000	12281
715	1000	11975
717	1000	12094
704	1000	12245
735	1000	12297
726	1000	11952
731	1000	12373
719	1000	12200
738	1000	12167
703	1000	12314
723	1000	12264
707	1000	12305
734	1000	11939
724	1000	12304
714	1000	12507
716	1000	12165
749	1000	12026
713	1000	12346
740	1000	12290
727	1000	12052
745	1000	11771
701	1000	12178
708	1000	12288
732	1000	12012
710	1000	12216
720	1000	11973
718	1000	12120
706	1000	12113
702	1000	11651
700	1000	11589
728	1000	11971
733	1000	11937
712	1000	12086
705	1000	11906
729	1000	12205
730	1000	11794
709	1000	11950
746	1000	11994
742	1000	12325
722	1000	12394
744	1000	12272
743	1000	12176
725	1000	11729
737	1000	11967
747	1000	11958
755	1000	12094
763	1000	11888
798	1000	12060
760	1000	12014
762	1000	11973
761	1000	12251
793	1000	12013
773	1000	11893
791	1000	12097
799	1000	12058
770	1000	11967
790	1000	12045
787	1000	12049
777	1000	12192
767	1000	11916
768	1000	12268
771	1000	12038
757	1000	11978
782	1000	12164
778	1000	11796
786	1000	12035
769	1000	12130
785	1000	12209
751	1000	12077
772	1000	11848
750	1000	11839
774	1000	12093
781	1000	12206
754	1000	12096
797	1000	12130
759	1000	12497
765	1000	12066
775	1000	11872
753	1000	12165
788	1000	12241
792	1000	12115
796	1000	12079
766	1000	12028
784	1000	11795
795	1000	12455
779	1000	12006
758	1000	11886
776	1000	12307
783	1000	11911
764	1000	11945
789	1000	12018
794	1000	12249
780	1000	12082
752	1000	12210
756	1000	11868
810	1000	12248
834	1000	11972
808	1000	11818
806	1000	12118
835	1000	12328
817	1000	12230
804	1000	12469
843	1000	11932
816	1000	12030
826	1000	11860
844	1000	12187
822	1000	11756
825	1000	11817
846	1000	11777
824	1000	12222
831	1000	12416
813	1000	12317
820	1000	12113
819	1000	12321
812	1000	12270
838	1000	11920
814	1000	12010
848	1000	11997
827	1000	12125
847	1000	11994
802	1000	12175
833	1000	12326
841	1000	12038
803	1000	12220
823	1000	12211
809	1000	12122
837	1000	12313
829	1000	12292
836	1000	11838
807	1000	11884
800	1000	12317
805	1000	11866
821	1000	12339
818	1000	11764
815	1000	12005
839	1000	12133
811	1000	12117
845	1000	11996
840	1000	12166
842	1000	11781
801	1000	12181
828	1000	12375
849	1000	12285
832	1000	12166
830	1000	12162
854	1000	11962
857	1000	12126
870	1000	12122
881	1000	12288
880	1000	12275
879	1000	11957
862	1000	11850
899	1000	12055
864	1000	11999
875	1000	11990
885	1000	12340
878	1000	12299
872	1000	12277
851	1000	11925
860	1000	12175
850	1000	12339
894	1000	11980
898	1000	11926
874	1000	11972
861	1000	12272
893	1000	12217
883	1000	12030
871	1000	12130
866	1000	12284
852	1000	12116
853	1000	12005
888	1000	12186
884	1000	12147
877	1000	11818
896	1000	11585
855	1000	12131
856	1000	12109
859	1000	12349
897	1000	12130
867	1000	12173
873	1000	11992
865	1000	12066
863	1000	12094
887	1000	12146
891	1000	11907
869	1000	12164
889	1000	12073
892	1000	12321
858	1000	12033
895	1000	12115
886	1000	11831
868	1000	11840
882	1000	12155
890	1000	12118
876	1000	11879
926	1000	12262
948	1000	12192
929	1000	11990
908	1000	12129
912	1000	12089
942	1000	12513
924	1000	12376
913	1000	12315
928	1000	11983
930	1000	12289
946	1000	12124
949	1000	12022
901	1000	12213
940	1000	11889
943	1000	11886
907	1000	12179
910	1000	11978
917	1000	12301
904	1000	12078
900	1000	12098
939	1000	12020
916	1000	12331
941	1000	12123
925	1000	12474
938	1000	12117
906	1000	11964
914	1000	12003
934	1000	12118
905	1000	11930
936	1000	11794
921	1000	12200
915	1000	11865
932	1000	12099
923	1000	12127
927	1000	12232
920	1000	12186
911	1000	11637
922	1000	12236
937	1000	12112
902	1000	11949
909	1000	12122
933	1000	12565
947	1000	11874
903	1000	11915
935	1000	12154
919	1000	12172
918	1000	11747
931	1000	11856
945	1000	12023
944	1000	12025
974	1000	12297
957	1000	12339
954	1000	12077
961	1000	11966
962	1000	12209
955	1000	12124
981	1000	11864
984	1000	11689
996	1000	12110
992	1000	12158
976	1000	12210
968	1000	12246
971	1000	12338
986	1000	12006
953	1000	12067
988	1000	11940
972	1000	12111
990	1000	12392
994	1000	11922
950	1000	12056
997	1000	12164
975	1000	12108
989	1000	12226
987	1000	12070
963	1000	12471
979	1000	12015
998	1000	12255
951	1000	11943
995	1000	11868
952	1000	11796
958	1000	11903
965	1000	11727
991	1000	12147
982	1000	12505
959	1000	12200
973	1000	11903
978	1000	11809
956	1000	12437
970	1000	11945
999	1000	12083
969	1000	11992
960	1000	11929
993	1000	12033
966	1000	12098
964	1000	12033
977	1000	12174
967	1000	11947
980	1000	11840
983	1000	12322
985	1000	11651
