694	1000	23802
658	1000	22603
670	1000	21761
669	1000	22741
688	1000	23850
650	1000	25481
651	1000	21858
698	1000	22711
676	1000	24288
678	1000	24002
691	1000	23740
685	1000	22372
684	1000	25119
674	1000	22105
671	1000	24014
665	1000	23010
689	1000	25455
653	1000	23440
660	1000	23896
664	1000	22846
687	1000	20997
673	1000	22185
695	1000	20877
657	1000	22167
683	1000	20403
729	1000	23618
717	1000	23571
730	1000	21807
725	1000	22993
713	1000	22213
724	1000	22310
741	1000	23334
727	1000	23702
744	1000	23477
706	1000	24004
703	1000	21459
734	1000	23673
749	1000	23433
739	1000	23713
735	1000	23676
702	1000	23772
710	1000	24064
748	1000	22992
700	1000	22471
722	1000	23132
736	1000	22174
723	1000	22763
719	1000	22882
720	1000	21791
728	1000	25269
704	1000	22372
707	1000	23228
746	1000	19880
705	1000	23319
712	1000	23451
747	1000	20724
708	1000	22495
738	1000	22704
726	1000	22757
716	1000	22241
740	1000	22586
701	1000	20503
743	1000	24311
721	1000	21793
731	1000	21910
737	1000	22468
711	1000	23920
718	1000	21492
732	1000	23168
742	1000	22322
709	1000	23657
715	1000	24325
745	1000	23501
733	1000	23704
714	1000	22907
791	1000	23048
787	1000	23106
789	1000	23483
768	1000	21725
752	1000	22519
774	1000	21897
776	1000	22708
754	1000	23078
799	1000	24347
756	1000	20585
771	1000	23789
775	1000	22987
755	1000	23101
751	1000	23888
779	1000	23866
793	1000	21365
760	1000	23428
761	1000	20904
773	1000	21322
766	1000	24458
759	1000	23437
770	1000	23045
764	1000	23112
762	1000	20761
750	1000	22049
783	1000	22927
769	1000	22925
778	1000	23761
794	1000	21959
781	1000	22440
767	1000	23341
784	1000	23666
765	1000	22140
757	1000	22692
797	1000	23251
782	1000	25143
785	1000	24168
788	1000	21732
753	1000	23081
777	1000	22140
795	1000	23511
772	1000	23333
798	1000	22820
780	1000	24972
758	1000	23035
786	1000	23059
790	1000	23508
763	1000	24811
796	1000	23305
792	1000	22225
839	1000	25979
829	1000	24527
811	1000	24178
841	1000	21355
801	1000	22420
808	1000	23801
817	1000	24825
820	1000	22559
835	1000	23248
840	1000	22740
806	1000	22756
821	1000	21598
800	1000	20226
849	1000	23893
845	1000	22400
826	1000	22072
834	1000	24238
837	1000	23458
814	1000	23557
828	1000	25119
813	1000	23710
804	1000	24106
810	1000	23611
830	1000	22589
815	1000	23097
848	1000	21989
846	1000	22770
824	1000	21729
803	1000	23273
836	1000	20859
809	1000	23484
816	1000	22221
802	1000	23452
818	1000	21559
