100	2
101	2
102	4
103	5
104	3
105	3
106	2
107	2
108	2
109	3
110	3
111	6
112	3
113	5
114	2
115	10
116	2
117	6
118	4
119	2
120	3
121	6
122	3
123	2
124	3
125	3
126	3
127	2
128	2
129	4
130	2
131	2
132	2
133	2
134	3
135	2
136	2
137	2
138	3
139	2
140	3
141	5
142	2
143	2
144	2
145	2
146	2
147	2
148	3
149	2
